dataType,accelX,accelY,accelZ
0,16.64,-978.27,13.29
0,17.60,-979.11,13.05
0,17.36,-978.87,13.17
0,16.88,-978.39,13.65
0,17.60,-978.63,13.17
0,17.24,-979.47,13.17
0,17.12,-978.75,13.77
0,16.76,-978.03,12.69
0,17.24,-978.27,13.41
0,17.00,-978.75,13.29
0,16.04,-979.11,13.65
0,17.84,-978.63,14.01
0,17.60,-978.75,13.29
0,16.64,-978.51,13.65
0,17.84,-979.11,13.17
0,17.24,-978.51,13.29
0,17.84,-979.11,13.41
0,17.24,-979.59,13.89
0,17.48,-978.15,13.77
0,16.40,-978.63,12.93
0,16.88,-979.11,13.65
0,17.60,-978.51,13.05
0,17.60,-977.67,13.17
0,16.88,-979.35,13.05
0,17.48,-979.59,12.57
0,17.84,-978.63,12.81
0,16.76,-978.03,13.53
0,16.64,-979.35,13.41
0,17.12,-978.39,12.57
0,17.48,-977.43,13.05
0,17.36,-978.75,12.57
0,17.60,-979.11,13.17
0,17.36,-978.51,12.81
0,17.48,-979.23,13.29
0,17.36,-978.99,13.29
0,17.36,-978.27,13.41
0,17.48,-978.15,13.53
0,17.72,-978.63,13.17
0,17.48,-978.75,13.17
0,17.24,-978.75,12.93
0,17.60,-978.99,13.41
0,16.88,-978.63,13.29
0,17.36,-979.11,13.17
0,16.52,-978.63,12.81
0,17.36,-978.39,12.69
0,18.20,-978.27,12.93
0,17.12,-979.23,13.41
0,17.00,-977.91,13.17
0,17.24,-979.23,13.05
0,17.36,-979.83,12.45
0,17.24,-978.51,12.93
0,17.36,-978.87,12.93
0,17.72,-978.87,13.29
0,17.48,-979.11,12.81
0,17.48,-977.91,13.29
0,17.72,-978.63,12.81
0,17.60,-979.11,13.29
0,17.84,-978.63,13.05
0,17.36,-978.15,12.93
0,17.36,-978.15,13.17
0,17.36,-978.75,13.41
0,17.00,-978.63,12.57
0,17.12,-977.91,12.93
0,17.48,-978.51,13.05
0,17.12,-978.63,12.57
0,17.00,-978.87,12.93
0,17.60,-978.87,12.69
0,16.76,-977.91,12.57
0,16.64,-978.39,12.93
0,18.20,-979.35,13.17
0,17.12,-978.99,12.93
0,17.48,-978.87,12.69
0,17.60,-978.99,13.65
0,17.24,-979.23,13.53
0,17.24,-980.07,12.93
0,16.76,-979.11,13.29
0,16.40,-978.39,13.29
0,17.84,-978.27,12.93
0,17.00,-977.91,12.69
0,17.12,-978.39,12.21
0,17.72,-978.39,13.77
0,17.24,-978.51,13.05
0,17.36,-978.87,13.17
0,16.76,-978.27,12.81
0,17.12,-979.11,12.33
0,16.28,-978.99,13.29
0,16.76,-978.75,12.69
0,17.24,-979.35,13.17
0,16.04,-978.87,12.69
0,17.12,-978.87,12.81
0,17.24,-977.79,13.29
0,17.72,-978.63,12.93
0,17.12,-978.15,13.29
0,16.28,-979.35,13.17
0,16.88,-978.99,13.53
0,16.64,-978.39,12.57
0,17.36,-978.87,13.17
0,17.84,-978.63,12.93
0,16.76,-978.51,13.17
0,16.52,-978.75,12.81
0,17.12,-978.99,12.93
0,17.00,-978.39,13.05
0,17.84,-978.87,13.05
0,18.08,-979.35,12.81
0,16.76,-979.23,13.53
0,17.12,-978.87,13.65
0,16.64,-978.27,13.89
0,17.12,-978.51,13.53
0,16.76,-979.47,12.93
0,16.76,-978.87,12.81
0,17.12,-978.39,12.93
0,17.00,-978.99,12.93
0,17.36,-978.99,12.57
0,17.96,-979.11,13.41
0,17.00,-979.47,14.13
0,16.76,-978.63,13.65
0,16.40,-978.39,13.29
0,17.60,-978.87,12.57
0,16.52,-978.39,13.65
0,16.76,-978.51,13.29
0,16.52,-978.63,13.41
0,17.72,-978.75,13.89
0,16.52,-979.59,13.53
0,16.52,-978.99,13.65
0,17.12,-978.87,13.17
0,17.24,-978.63,12.81
0,17.36,-978.63,13.29
0,16.40,-978.75,13.05
0,17.36,-979.47,12.81
0,17.00,-978.99,13.41
0,17.00,-978.63,13.41
0,16.16,-978.99,13.41
0,17.84,-979.59,13.41
0,17.00,-979.83,13.05
0,17.36,-978.75,13.89
0,17.00,-978.51,13.41
0,17.60,-979.59,13.05
0,17.36,-978.99,13.41
0,17.24,-977.67,13.41
0,16.52,-978.39,12.81
0,17.00,-978.99,14.01
0,17.24,-978.15,14.01
0,17.96,-977.91,12.93
0,17.12,-979.11,13.05
0,17.00,-978.63,13.05
0,16.52,-978.51,13.65
0,16.76,-978.39,12.81
0,16.64,-978.39,12.81
0,16.88,-978.39,13.17
0,17.00,-978.75,12.57
0,17.48,-979.11,13.05
0,17.12,-978.99,13.65
0,17.12,-978.15,12.93
0,17.24,-977.79,12.45
0,16.76,-979.11,12.69
0,17.24,-978.15,12.81
0,17.36,-978.27,12.45
0,17.48,-978.75,12.81
0,17.12,-978.75,12.45
0,17.12,-978.99,13.05
0,17.00,-978.75,13.77
0,17.12,-978.51,13.29
0,17.00,-979.11,13.29
0,17.48,-978.99,13.41
0,16.88,-978.51,13.05
0,17.36,-979.47,13.17
0,17.24,-978.75,13.05
0,17.60,-979.11,13.77
0,17.60,-979.47,13.05
0,16.28,-978.27,13.65
0,18.08,-978.75,13.65
0,16.64,-979.11,13.89
0,17.00,-979.11,12.81
0,17.36,-978.15,12.93
0,17.24,-978.39,13.05
0,17.24,-978.27,13.17
0,17.72,-978.87,13.05
0,17.72,-978.15,12.93
0,16.64,-979.71,12.45
0,17.48,-978.87,13.05
0,17.00,-978.51,12.09
0,17.24,-978.99,12.57
0,16.64,-979.35,12.33
0,16.40,-977.91,13.41
0,16.52,-978.63,13.29
0,16.28,-978.39,13.05
0,16.88,-978.75,13.17
0,17.36,-978.75,12.93
0,17.00,-978.63,12.93
0,16.64,-978.75,12.93
0,17.72,-978.75,14.13
0,17.24,-978.15,13.65
0,17.84,-978.51,12.93
0,17.60,-978.27,12.69
0,17.60,-978.39,13.05
0,16.76,-978.99,12.93
0,17.00,-978.99,12.93
0,18.08,-978.87,12.57
0,17.72,-978.39,12.93
0,16.88,-978.63,13.41
0,17.24,-978.39,12.93
0,17.12,-978.99,13.53
0,17.48,-978.15,13.29
0,17.00,-977.91,13.41
0,17.36,-979.11,12.81
0,17.24,-978.39,12.93
0,17.24,-978.27,13.17
0,18.20,-978.99,13.17
0,17.84,-978.63,13.29
0,16.88,-978.99,13.65
0,17.84,-978.27,12.45
0,17.12,-978.75,12.93
0,17.24,-978.99,12.81
0,17.12,-978.75,13.29
0,17.36,-978.51,12.69
0,17.12,-978.27,12.93
0,17.36,-978.27,12.69
0,17.48,-979.23,13.65
0,16.52,-978.75,12.93
0,18.08,-979.59,12.81
0,17.24,-979.11,13.41
0,17.36,-978.99,13.29
0,17.72,-978.75,12.81
0,16.88,-977.79,12.69
0,16.64,-979.23,12.93
0,18.32,-978.87,13.53
0,16.88,-978.39,13.05
0,17.24,-978.51,12.33
0,17.24,-978.51,13.17
0,17.60,-978.87,13.05
0,16.64,-978.87,13.05
0,17.00,-978.99,12.81
0,16.76,-978.75,13.53
0,16.88,-978.51,12.93
0,17.00,-978.39,13.05
0,17.48,-979.23,12.69
0,17.48,-977.67,12.81
0,17.12,-978.75,13.05
0,17.72,-979.35,13.53
0,18.08,-978.75,13.53
0,17.24,-979.11,12.93
0,17.36,-978.87,13.41
0,17.72,-978.63,12.81
0,16.76,-978.15,12.81
0,17.24,-978.27,13.05
0,17.84,-979.47,13.53
0,16.76,-978.51,12.93
0,18.08,-978.15,12.93
0,16.76,-978.87,13.41
0,17.96,-978.87,13.05
0,17.48,-978.99,12.93
0,18.08,-978.15,13.05
0,17.12,-978.63,12.69
0,17.60,-978.51,13.05
0,16.64,-979.11,12.93
0,17.96,-978.99,13.05
0,17.84,-978.63,14.48
0,17.60,-979.11,12.81
0,17.36,-978.99,12.33
0,17.12,-978.39,13.29
0,17.36,-977.19,13.17
0,18.08,-978.51,13.65
0,17.72,-978.51,13.41
0,17.00,-979.23,12.81
0,17.24,-978.63,12.93
0,17.72,-978.63,13.05
0,16.52,-978.51,13.05
0,17.00,-978.63,12.81
0,17.48,-978.51,13.17
0,17.24,-977.79,13.41
0,16.40,-978.39,12.57
0,16.64,-979.11,13.29
0,17.24,-978.63,13.17
0,17.12,-978.75,12.93
0,17.24,-978.75,13.05
0,17.48,-978.51,12.57
0,17.12,-978.39,13.89
0,17.00,-978.99,12.93
0,16.52,-978.27,13.05
0,17.72,-978.75,13.53
0,17.24,-979.11,13.17
0,16.28,-978.51,13.29
0,17.12,-979.23,12.93
0,17.24,-978.87,12.33
0,17.12,-978.99,13.65
0,18.08,-978.03,12.93
0,18.20,-978.03,13.53
0,17.36,-979.23,13.53
0,17.00,-978.87,12.93
0,17.12,-978.39,13.17
0,17.00,-978.15,12.33
0,17.48,-978.87,12.93
0,17.12,-979.59,13.53
0,16.88,-978.51,12.81
0,17.00,-978.87,12.69
0,17.36,-977.79,13.41
0,16.88,-978.99,12.93
0,17.12,-978.51,12.93
0,17.96,-977.79,12.45
0,17.72,-978.39,12.81
0,17.24,-978.03,12.93
0,17.96,-978.15,12.69
0,17.48,-978.99,13.89
0,17.00,-978.51,13.29
0,17.72,-977.67,12.45
0,17.00,-978.63,12.93
0,17.36,-979.11,13.29
0,17.12,-978.99,13.05
0,16.76,-978.63,12.81
0,16.64,-978.51,13.05
0,18.44,-978.27,13.17
0,17.72,-978.39,12.57
0,18.20,-978.27,12.81
0,17.48,-978.87,12.93
0,17.36,-979.11,13.05
0,17.60,-978.51,13.65
0,17.84,-978.27,12.93
0,17.84,-978.63,13.29
0,17.24,-978.99,13.29
0,18.20,-978.75,13.05
0,17.84,-978.27,13.53
0,17.60,-979.11,13.05
0,17.12,-979.11,13.17
0,17.48,-977.55,13.17
0,18.08,-977.91,13.53
0,17.12,-978.99,12.69
0,16.52,-978.63,13.17
0,17.84,-978.63,12.57
0,17.24,-979.23,13.05
0,17.48,-978.03,12.57
0,16.88,-978.03,12.93
0,17.60,-979.23,13.05
0,18.08,-978.27,12.93
0,17.36,-978.87,12.93
0,17.60,-978.63,13.89
0,18.08,-978.87,12.69
0,17.84,-978.03,12.21
0,16.76,-978.27,11.73
0,16.40,-978.87,13.05
0,16.76,-978.39,12.69
0,17.12,-979.35,12.57
0,17.84,-978.75,12.93
0,17.00,-978.51,12.57
0,17.36,-977.55,12.93
0,17.72,-978.75,12.57
0,17.00,-978.99,13.17
0,16.64,-978.87,12.57
0,17.60,-979.11,13.65
0,17.48,-978.87,13.17
0,16.88,-979.83,12.45
0,17.24,-979.23,12.93
0,17.60,-978.39,12.93
0,17.60,-978.63,12.81
0,17.36,-978.99,12.93
0,17.72,-978.75,13.41
0,17.12,-978.75,13.53
0,16.76,-979.47,12.81
0,17.12,-979.23,13.41
0,17.36,-978.75,13.65
0,17.36,-979.11,12.93
0,16.64,-979.23,13.41
0,17.72,-979.11,13.29
0,16.52,-978.51,13.17
0,17.60,-978.75,12.69
0,17.24,-979.59,12.81
0,17.24,-979.71,13.17
0,17.12,-978.03,12.57
0,16.88,-978.39,12.81
0,17.24,-977.91,13.05
0,17.96,-978.99,12.09
0,17.00,-979.23,13.17
0,17.48,-978.27,13.17
0,17.12,-979.23,12.57
0,16.88,-978.51,12.93
0,17.24,-979.71,13.05
0,16.64,-978.15,12.45
0,17.72,-978.99,13.05
0,17.72,-978.75,12.81
0,17.24,-978.15,12.93
0,16.64,-978.75,12.21
0,16.88,-978.63,13.17
0,16.88,-978.27,12.69
0,17.12,-978.87,13.53
0,17.60,-978.39,12.69
0,17.48,-978.51,12.81
0,17.72,-978.51,12.45
0,17.84,-978.27,12.81
0,16.16,-978.39,12.93
0,17.00,-977.67,13.29
0,17.48,-979.35,13.17
0,17.48,-978.27,12.69
0,17.36,-978.87,12.33
0,17.12,-978.99,12.21
0,17.72,-978.51,12.93
0,17.48,-979.23,12.69
0,18.20,-979.47,13.17
0,17.36,-978.63,13.89
0,17.24,-978.63,12.93
0,17.96,-978.51,12.09
0,16.76,-978.63,12.45
0,17.48,-977.91,13.29
0,17.36,-978.63,12.81
0,17.60,-978.63,13.17
0,17.12,-978.51,13.05
0,17.72,-978.87,13.05
0,17.48,-978.75,12.93
0,17.48,-979.71,13.53
0,17.24,-978.75,13.29
0,17.24,-978.27,13.41
0,17.60,-978.27,13.17
0,17.48,-978.51,12.93
0,17.24,-978.99,12.93
0,17.72,-978.63,12.69
0,17.24,-978.87,13.17
0,16.88,-978.51,13.17
0,17.48,-978.63,13.29
0,17.72,-979.23,13.05
0,17.00,-978.51,12.81
0,17.96,-978.63,12.93
0,17.36,-977.91,12.81
0,17.24,-979.11,12.81
0,16.88,-979.11,12.93
0,17.72,-978.51,12.81
0,16.88,-978.99,13.29
0,17.72,-979.47,12.81
0,17.24,-979.23,12.69
0,17.84,-978.99,12.81
0,17.84,-978.63,13.17
0,17.00,-978.87,13.29
0,17.72,-978.75,13.17
0,17.00,-978.15,13.29
0,17.12,-978.51,13.05
0,17.60,-978.75,13.29
0,17.36,-979.11,12.93
0,17.72,-978.15,13.53
0,17.72,-978.99,13.29
0,16.64,-978.99,13.29
0,17.48,-978.87,13.53
0,17.24,-978.99,11.97
0,17.72,-978.75,12.81
0,17.24,-978.75,12.81
0,16.64,-979.35,13.77
0,16.76,-979.23,12.69
0,17.00,-978.87,13.29
0,17.24,-978.75,13.17
0,17.00,-978.27,13.29
0,16.64,-978.75,13.17
0,17.00,-978.39,12.33
0,16.64,-978.63,13.41
0,17.00,-978.63,13.29
0,17.00,-979.11,12.81
0,17.36,-978.99,13.05
0,17.36,-979.47,13.53
0,17.12,-979.23,13.29
0,17.36,-978.63,13.53
0,16.88,-978.99,13.41
0,16.52,-978.39,13.53
0,17.24,-979.11,13.05
0,17.48,-979.23,13.29
0,16.64,-979.23,12.69
0,17.24,-978.75,13.29
0,17.36,-979.11,13.17
0,16.52,-979.23,13.29
0,16.28,-979.35,13.89
0,16.28,-979.47,13.29
0,16.76,-979.11,13.41
0,17.24,-977.55,13.29
0,17.96,-978.99,13.29
0,17.72,-979.23,12.69
0,17.12,-979.23,14.01
0,17.60,-978.03,13.05
0,18.08,-978.27,12.93
0,17.36,-978.51,13.17
0,17.48,-977.55,13.17
0,17.12,-978.87,12.93
0,16.40,-978.87,12.45
0,17.24,-979.35,12.93
0,17.48,-978.87,12.45
0,17.24,-978.75,13.41
0,17.48,-978.39,12.69
0,17.00,-978.63,13.17
0,16.52,-979.23,12.57
0,17.24,-979.35,13.05
0,17.84,-979.23,12.93
0,17.24,-978.63,12.93
0,16.52,-978.63,13.17
0,17.48,-978.39,12.33
0,17.12,-978.15,12.93
0,17.12,-977.79,13.41
0,17.60,-979.23,14.25
0,17.60,-978.39,13.17
0,17.84,-978.51,12.69
0,16.88,-979.23,13.53
0,17.48,-978.39,12.81
0,17.00,-978.99,12.81
0,17.00,-979.35,13.65
0,16.64,-979.11,13.53
0,16.88,-978.99,12.93
0,17.00,-978.51,12.93
0,17.60,-978.87,12.93
0,17.12,-979.11,12.93
0,16.76,-978.39,13.53
0,18.08,-978.51,13.53
0,17.36,-979.35,13.05
0,17.60,-978.99,12.33
0,17.24,-978.63,13.41
0,17.84,-978.99,13.29
0,17.72,-978.87,13.05
0,17.36,-979.83,13.17
0,17.00,-979.11,13.41
0,17.72,-978.51,12.81
0,17.24,-979.71,13.29
0,17.48,-978.75,13.65
0,17.12,-978.75,13.05
0,17.48,-979.23,12.93
0,17.24,-978.63,13.17
0,17.48,-979.23,13.53
0,16.64,-978.39,12.81
0,17.36,-979.11,12.81
0,17.24,-978.63,12.81
0,17.24,-978.51,13.17
0,17.60,-979.11,12.81
0,16.76,-978.63,13.89
0,16.40,-978.75,12.93
0,17.00,-978.63,14.01
0,17.00,-978.39,13.05
0,17.24,-978.75,12.81
0,17.48,-978.75,13.65
0,17.00,-978.75,14.13
0,16.88,-978.39,13.29
0,16.64,-978.75,13.17
0,17.48,-978.03,13.29
0,17.24,-978.27,13.05
0,17.48,-978.75,12.81
0,17.12,-979.23,13.65
0,16.64,-978.87,13.41
0,17.60,-979.95,13.53
0,17.24,-978.63,13.65
0,16.88,-978.99,13.29
0,17.24,-978.99,13.77
0,18.32,-977.67,13.77
0,16.76,-979.59,12.93
0,17.24,-978.63,13.41
0,17.00,-979.59,13.29
0,17.12,-978.51,13.29
0,16.40,-979.23,13.05
0,17.12,-978.51,13.29
0,17.84,-977.79,13.05
0,17.24,-979.47,13.29
0,16.76,-979.11,13.77
0,17.84,-977.79,12.81
0,16.64,-979.23,13.89
0,18.32,-978.27,12.57
0,17.36,-978.99,13.17
0,17.48,-977.91,13.89
0,17.24,-978.75,12.69
0,17.00,-978.39,12.93
0,17.36,-978.15,13.29
0,17.60,-978.63,13.17
0,16.64,-978.99,14.01
0,17.12,-978.27,13.17
0,17.36,-978.75,13.17
0,16.88,-978.75,13.65
0,16.52,-978.51,12.93
0,17.36,-978.63,13.05
0,17.00,-978.75,13.17
0,17.36,-978.75,13.89
0,17.60,-978.75,12.81
0,17.48,-979.23,13.05
0,17.96,-978.39,12.81
0,17.72,-978.51,12.69
0,17.72,-979.59,13.17
0,17.48,-978.99,13.17
0,17.96,-978.99,13.65
0,17.84,-978.87,13.29
0,17.00,-978.99,12.93
0,17.60,-979.11,12.69
0,16.76,-978.27,13.05
0,17.48,-978.63,13.05
0,16.88,-978.63,12.57
0,16.76,-978.87,13.17
0,16.76,-979.35,12.93
0,17.48,-979.11,12.81
0,17.24,-978.87,13.41
0,17.24,-978.75,12.93
0,16.76,-978.99,13.05
0,17.48,-978.51,13.29
0,17.84,-979.59,12.57
0,17.12,-979.35,13.53
0,17.72,-978.39,13.29
0,17.96,-978.27,12.81
0,17.12,-978.87,12.93
0,17.84,-978.63,13.05
0,16.64,-978.39,13.29
0,17.24,-979.23,12.81
0,16.88,-978.63,12.93
0,17.84,-978.03,13.17
0,16.28,-978.75,12.81
0,17.36,-979.11,13.53
0,17.00,-978.63,13.77
0,17.36,-979.11,12.93
0,18.08,-978.63,13.53
0,17.84,-978.15,13.41
0,16.64,-978.51,12.69
0,17.60,-978.75,13.41
0,17.24,-978.87,13.29
0,17.36,-978.63,14.13
0,16.88,-978.75,13.41
0,18.32,-978.27,12.81
0,18.56,-979.11,12.93
0,17.84,-978.75,13.05
0,17.00,-979.23,13.77
0,16.76,-978.27,13.17
0,17.36,-978.51,13.29
0,17.48,-978.63,12.93
0,17.96,-978.51,13.41
0,18.08,-978.75,13.41
0,16.76,-978.63,12.93
0,17.00,-978.51,13.17
0,17.12,-978.27,13.17
0,17.24,-978.27,12.45
0,18.08,-979.35,13.29
0,17.48,-978.75,12.57
0,18.08,-978.99,13.41
0,17.72,-979.23,12.93
0,17.36,-978.87,12.93
0,16.76,-978.63,13.53
0,18.20,-978.75,13.05
0,16.52,-979.83,12.45
0,17.72,-978.27,13.05
0,17.36,-978.75,13.17
0,17.48,-977.79,13.17
0,17.48,-978.99,13.17
0,18.32,-978.03,13.53
0,16.88,-978.87,13.29
0,17.36,-978.75,13.17
0,17.24,-978.87,13.65
0,16.76,-978.75,13.05
0,17.48,-978.63,13.17
0,17.36,-978.87,13.05
0,17.24,-978.39,13.05
0,17.60,-978.63,13.53
0,18.08,-978.39,14.01
0,17.12,-979.95,12.69
0,18.08,-978.87,13.89
0,17.12,-978.51,13.05
0,17.36,-978.87,13.41
0,17.00,-979.23,12.81
0,17.00,-979.11,12.81
0,17.00,-979.59,13.65
0,17.36,-978.63,12.93
0,17.12,-978.51,12.33
0,17.60,-979.35,13.29
0,17.12,-977.67,12.81
0,17.48,-979.23,13.77
0,17.12,-978.87,12.81
0,17.84,-978.87,12.57
0,17.36,-978.39,13.53
0,17.24,-978.75,13.17
0,17.36,-979.23,13.17
0,17.24,-978.87,12.81
0,17.12,-978.99,12.81
0,17.36,-978.51,12.81
0,17.12,-978.39,12.57
0,17.60,-978.39,12.93
0,17.48,-978.63,14.13
0,17.72,-978.63,13.17
0,17.48,-978.63,12.45
0,17.12,-978.87,13.41
0,16.88,-979.35,12.93
0,17.48,-978.87,13.41
0,17.12,-978.75,13.41
0,16.04,-978.75,12.93
0,17.00,-978.63,13.17
0,17.24,-978.63,13.29
0,17.96,-978.63,13.17
0,17.84,-978.27,12.69
0,17.36,-978.51,13.65
0,16.40,-978.51,13.53
0,17.48,-978.87,13.29
0,17.48,-978.63,12.57
0,17.24,-978.99,14.01
0,17.00,-978.63,13.29
0,16.52,-979.23,13.77
0,17.72,-978.99,12.45
0,16.28,-978.63,12.81
0,16.64,-978.39,13.41
0,17.24,-978.63,13.05
0,17.12,-978.39,13.17
0,17.12,-978.27,13.17
0,17.48,-979.11,12.81
0,17.72,-978.27,12.45
0,17.12,-978.03,13.29
0,17.24,-978.63,12.81
0,17.00,-978.15,12.69
0,17.00,-978.99,13.41
0,17.24,-979.23,12.81
0,17.00,-979.11,13.17
0,17.12,-978.99,13.17
0,17.96,-979.11,13.53
0,17.48,-979.11,13.53
0,16.28,-979.11,13.77
0,16.76,-978.15,12.81
0,17.00,-979.47,13.05
0,17.60,-979.35,12.93
0,17.00,-978.51,13.17
0,17.24,-978.63,12.45
0,17.48,-978.99,13.41
0,17.48,-978.75,12.69
0,17.60,-978.75,12.93
0,16.52,-978.63,12.93
0,16.88,-978.27,12.81
0,16.64,-978.87,12.69
0,17.24,-978.27,11.97
0,17.60,-978.63,13.29
0,17.00,-979.35,12.81
0,15.92,-978.87,12.81
0,17.12,-978.99,12.81
0,17.60,-978.63,12.21
0,17.48,-978.99,13.53
0,17.60,-978.39,12.09
0,17.00,-979.23,13.05
0,17.36,-978.87,12.81
0,17.60,-978.75,13.65
0,17.24,-978.39,12.81
0,17.24,-978.27,13.05
0,17.36,-978.87,12.69
0,17.24,-978.99,13.41
0,17.72,-979.35,13.29
0,16.28,-978.87,13.17
0,17.12,-978.27,12.45
0,17.24,-979.35,13.17
0,17.36,-978.63,12.09
0,17.36,-978.03,13.05
0,16.64,-978.75,12.93
0,17.48,-978.15,12.45
0,17.96,-978.51,13.29
0,16.88,-978.51,12.33
0,17.36,-978.87,12.81
0,17.60,-978.39,12.33
0,17.24,-978.39,12.69
0,17.48,-978.63,12.21
0,17.00,-978.03,12.93
0,17.36,-979.35,12.93
0,17.24,-978.75,12.93
0,17.24,-978.87,12.57
0,17.00,-978.99,13.17
0,17.12,-978.15,13.29
0,17.96,-979.95,12.33
0,17.48,-978.99,13.29
0,17.48,-979.47,12.69
0,17.48,-978.87,12.93
0,17.12,-978.99,13.89
0,16.76,-978.39,12.69
0,17.00,-979.11,12.93
0,17.96,-978.39,14.01
0,16.88,-979.11,13.17
0,16.16,-978.75,12.57
0,17.60,-978.75,12.93
0,17.84,-978.39,13.05
0,17.00,-978.87,13.05
0,17.24,-978.87,13.05
0,17.60,-978.39,12.45
0,17.12,-978.75,13.05
0,17.96,-978.75,12.93
0,17.24,-979.47,12.81
0,17.72,-978.99,13.05
0,16.88,-979.11,13.29
0,16.40,-978.51,13.65
0,17.60,-978.75,13.29
0,17.84,-979.83,12.81
0,17.24,-978.63,12.81
0,18.32,-978.27,13.29
0,17.48,-978.87,13.05
0,17.48,-978.27,12.09
0,18.32,-979.71,13.77
0,17.60,-979.35,12.57
0,17.60,-978.63,13.65
0,16.40,-978.99,13.29
0,17.72,-978.27,13.17
0,17.48,-978.63,13.05
0,17.60,-979.35,13.41
0,17.48,-978.51,13.41
0,17.48,-979.23,13.29
0,16.76,-978.27,13.05
0,17.00,-978.87,12.81
0,17.24,-978.39,13.29
0,16.52,-979.11,13.53
0,16.64,-979.47,12.93
0,17.36,-979.47,13.65
0,17.00,-978.27,13.05
0,17.84,-978.39,12.81
0,17.12,-978.75,12.93
0,17.72,-979.23,13.53
0,16.88,-978.87,13.53
0,17.48,-978.15,13.89
0,17.36,-979.23,13.17
0,17.00,-978.63,13.65
0,17.96,-979.23,12.81
0,17.60,-978.51,12.45
0,17.12,-978.51,13.05
0,17.00,-979.35,13.65
0,17.36,-978.99,13.41
0,17.00,-979.11,13.05
0,17.00,-978.51,13.65
0,18.20,-978.63,13.17
0,17.12,-977.91,13.29
0,17.36,-978.87,12.33
0,17.00,-978.87,13.17
0,17.84,-978.75,13.65
0,16.64,-979.35,13.65
0,17.48,-978.75,13.05
0,18.08,-978.75,13.41
0,17.12,-978.63,12.93
0,16.76,-979.47,13.29
0,17.12,-978.51,12.93
0,17.24,-979.23,12.81
0,17.96,-978.27,12.57
0,17.24,-978.63,13.17
0,17.00,-978.51,13.05
0,17.24,-979.23,12.93
0,17.48,-978.87,12.57
0,17.24,-979.23,12.69
0,17.24,-978.87,13.05
0,17.36,-978.15,12.81
0,17.48,-978.75,13.77
0,17.60,-978.87,13.05
0,17.48,-978.39,12.81
0,17.36,-978.63,12.81
0,17.48,-978.75,12.57
0,16.76,-978.63,12.69
0,17.00,-978.27,12.33
0,17.84,-978.39,13.17
0,17.36,-979.11,12.57
0,16.76,-978.87,13.41
0,17.24,-978.63,12.57
0,17.84,-978.27,12.45
0,17.48,-978.63,13.77
0,17.12,-978.87,13.65
0,17.36,-978.99,13.05
0,17.96,-979.11,13.05
0,17.24,-978.03,12.57
0,17.12,-978.87,12.45
0,17.24,-978.75,13.17
0,17.48,-978.87,12.69
0,16.52,-977.79,12.69
0,17.24,-978.87,13.41
0,17.36,-978.03,13.41
0,17.48,-978.63,12.21
0,17.72,-978.39,12.93
0,17.12,-977.91,12.33
0,17.24,-979.11,13.05
0,16.40,-978.99,12.81
0,18.44,-978.99,13.05
0,17.96,-978.75,12.81
0,16.88,-978.87,12.69
0,17.12,-979.11,13.77
0,17.36,-979.11,13.17
0,17.36,-978.99,13.29
0,17.24,-977.91,13.05
0,17.48,-978.75,12.45
0,16.88,-979.23,12.81
0,17.36,-979.35,12.69
0,17.60,-978.51,12.33
0,17.60,-978.99,13.17
0,16.88,-978.27,12.57
0,17.12,-978.39,12.93
0,17.24,-978.75,12.93
0,16.88,-978.51,13.05
0,17.72,-977.79,12.81
0,17.36,-978.39,12.45
0,17.84,-978.99,13.05
0,17.48,-978.03,12.69
0,17.48,-978.87,12.09
0,17.00,-978.51,13.17
0,17.36,-978.99,13.41
0,17.60,-978.75,12.69
0,17.60,-978.87,12.45
0,17.00,-978.15,13.53
0,16.64,-979.11,12.69
0,17.72,-978.75,12.93
0,17.00,-978.75,12.69
0,17.12,-979.35,12.33
0,17.96,-979.11,12.93
0,17.96,-978.39,13.17
0,17.12,-978.15,12.93
0,17.00,-978.15,14.01
0,17.24,-978.75,13.05
0,16.52,-978.51,12.93
0,17.96,-978.63,13.53
0,17.24,-979.11,12.69
0,16.88,-978.75,13.53
0,16.64,-978.39,13.05
0,16.88,-978.75,12.81
0,17.00,-978.51,13.05
0,17.60,-978.75,12.93
0,17.36,-979.35,13.17
0,17.24,-978.75,12.69
0,16.88,-978.27,13.29
0,17.24,-978.15,12.93
0,17.36,-978.87,13.17
0,16.28,-978.63,13.17
0,17.72,-978.15,12.45
0,17.00,-979.11,13.29
0,16.88,-979.11,13.41
0,17.36,-978.51,12.69
0,16.52,-978.15,12.33
0,16.52,-978.51,13.05
0,17.48,-978.27,13.29
0,17.12,-978.63,12.81
0,16.64,-979.11,12.93
0,17.36,-978.75,13.17
0,16.88,-979.23,13.65
0,17.12,-978.39,12.81
0,17.60,-978.87,12.81
0,17.48,-979.59,13.41
0,18.08,-978.75,12.69
0,17.84,-978.39,13.29
0,17.24,-978.87,12.93
0,16.76,-978.39,12.57
0,17.48,-978.99,13.29
0,17.24,-978.39,13.05
0,16.52,-978.15,12.57
0,16.76,-978.15,13.05
0,17.24,-979.35,12.69
0,16.64,-978.75,13.29
0,16.88,-978.99,12.57
0,17.00,-978.27,12.09
0,17.00,-978.75,12.69
0,17.00,-979.47,12.93
0,16.76,-977.91,12.69
0,16.88,-978.99,12.45
